"zipcode";"state";"fips_regions";"city";"latitude";"longitude"
"01778";"MA";"25";"Wayland";"42.3577";"-71.3706"
"01801";"MA";"25";"Woburn";"42.4885";"-71.133"
"01803";"MA";"25";"Burlington";"42.5006";"-71.2043"
"01805";"MA";"25";"Burlington";"42.5044";"-71.1964"
"01810";"MA";"25";"Andover";"42.644";"-71.1567"
"01812";"MA";"25";"Andover";"42.6585";"-71.1377"
"01821";"MA";"25";"Billerica";"42.5465";"-71.2518"
"01822";"MA";"25";"Billerica";"42.56";"-71.27"
"01824";"MA";"25";"Chelmsford";"42.5815";"-71.3468"
"01826";"MA";"25";"Dracut";"42.683";"-71.2755"
"01827";"MA";"25";"Dunstable";"42.6811";"-71.4893"
"01830";"MA";"25";"Haverhill";"42.7936";"-71.0379"
"01831";"MA";"25";"Haverhill";"42.78";"-71.08"
"01832";"MA";"25";"Haverhill";"42.791";"-71.133"
"01833";"MA";"25";"Georgetown";"42.7248";"-70.9666"
"01834";"MA";"25";"Groveland";"42.7518";"-71.0141"
"01840";"MA";"25";"Lawrence";"42.7073";"-71.1612"
"01841";"MA";"25";"Lawrence";"42.714";"-71.1656"
"01842";"MA";"25";"Lawrence";"42.7069";"-71.166"
"01843";"MA";"25";"Lawrence";"42.6875";"-71.1627"
"01844";"MA";"25";"Methuen";"42.7276";"-71.2043"
"01845";"MA";"25";"North Andover";"42.6696";"-71.0854"
"01850";"MA";"25";"Lowell";"42.6568";"-71.3023"
"01851";"MA";"25";"Lowell";"42.6326";"-71.3409"
"01852";"MA";"25";"Lowell";"42.6303";"-71.2993"
"01853";"MA";"25";"Lowell";"42.6496";"-71.3101"
"01854";"MA";"25";"Lowell";"42.646";"-71.3646"
"01860";"MA";"25";"Merrimac";"42.846";"-71.0141"
"01862";"MA";"25";"North Billerica";"42.5698";"-71.3052"
"01863";"MA";"25";"North Chelmsford";"42.6311";"-71.3884"
"01864";"MA";"25";"North Reading";"42.5751";"-71.0854"
"01866";"MA";"25";"Pinehurst";"42.53";"-71.23"
"01867";"MA";"25";"Reading";"42.5413";"-71.1092"
"01876";"MA";"25";"Tewksbury";"42.6183";"-71.228"
"01879";"MA";"25";"Tyngsboro";"42.6692";"-71.4181"
"01880";"MA";"25";"Wakefield";"42.501";"-71.0676"
"01886";"MA";"25";"Westford";"42.59";"-71.4537"
"01887";"MA";"25";"Wilmington";"42.5683";"-71.1567"
"01888";"MA";"25";"Woburn";"42.51";"-71.13"
"01889";"MA";"25";"North Reading";"42.5728";"-71.1118"
"01890";"MA";"25";"Winchester";"42.4488";"-71.1508"
"01899";"MA";"25";"Andover";"42.6586";"-71.1375"
"01901";"MA";"25";"Lynn";"42.4626";"-70.9473"
"01902";"MA";"25";"Lynn";"42.472";"-70.9398"
"01903";"MA";"25";"Lynn";"42.46";"-70.95"
"01906";"MA";"25";"Saugus";"42.4682";"-71.0141"
"01907";"MA";"25";"Swampscott";"42.4745";"-70.9131"
"01908";"MA";"25";"Nahant";"42.4277";"-70.9235"
"01910";"MA";"25";"Lynn";"42.7714";"-71.1242"
"01913";"MA";"25";"Amesbury";"42.8526";"-70.9428"
"01915";"MA";"25";"Beverly";"42.5762";"-70.8715"
"01921";"MA";"25";"Boxford";"42.6763";"-71.0141"
"01922";"MA";"25";"Byfield";"42.7543";"-70.919"
"01923";"MA";"25";"Danvers";"42.5696";"-70.9428"
"01929";"MA";"25";"Essex";"42.6353";"-70.7763"
"01930";"MA";"25";"Gloucester";"42.604";"-70.7049"
"01931";"MA";"25";"Gloucester";"42.6159";"-70.6627"
"01936";"MA";"25";"Hamilton";"42.62";"-70.86"
"01938";"MA";"25";"Ipswich";"42.6854";"-70.8477"
"01940";"MA";"25";"Lynnfield";"42.5348";"-71.0438"
"01944";"MA";"25";"Manchester";"42.5786";"-70.7763"
"01945";"MA";"25";"Marblehead";"42.5116";"-70.8536"
"01949";"MA";"25";"Middleton";"42.6007";"-71.0141"
"01950";"MA";"25";"Newburyport";"42.8104";"-70.8893"
"01951";"MA";"25";"Newburyport";"42.7797";"-70.8477"
"01960";"MA";"25";"Peabody";"42.5358";"-70.9666"
"01961";"MA";"25";"Peabody";"42.53";"-70.93"
"01966";"MA";"25";"Rockport";"42.6518";"-70.6276"
"01969";"MA";"25";"Rowley";"42.7166";"-70.919"
"01970";"MA";"25";"Salem";"42.5124";"-70.9131"
"01971";"MA";"25";"Salem";"42.5195";"-70.8972"
"01982";"MA";"25";"South Hamilton";"42.6288";"-70.8477"
"01983";"MA";"25";"Topsfield";"42.6452";"-70.9428"
"01984";"MA";"25";"Wenham";"42.6008";"-70.8774"
"01985";"MA";"25";"West Newbury";"42.8002";"-70.9666"
"02019";"MA";"25";"Bellingham";"42.0874";"-71.4656"
"02020";"MA";"25";"Ocean Bluff-Brant Rock";"42.0863";"-70.6417"
"02021";"MA";"25";"Canton";"42.1842";"-71.133"
"02025";"MA";"25";"Cohasset";"42.2455";"-70.8239"
"02026";"MA";"25";"Dedham";"42.2495";"-71.1805"
"02027";"MA";"25";"Dedham";"42.24";"-71.17"
"02030";"MA";"25";"Dover";"42.2274";"-71.2755"
"02032";"MA";"25";"East Walpole";"42.1544";"-71.2102"
"02038";"MA";"25";"Franklin";"42.0871";"-71.4062"
"02041";"MA";"25";"Green Harbor";"42.0775";"-70.65"
"02043";"MA";"25";"Hingham";"42.2272";"-70.8833"
"02044";"MA";"25";"Hingham";"42.2039";"-70.8789"
"02045";"MA";"25";"Hull";"42.2688";"-70.8625"
"02048";"MA";"25";"Mansfield";"42.0093";"-71.228"
"02050";"MA";"25";"Marshfield";"42.1263";"-70.7406"
"02051";"MA";"25";"Marshfield";"42.1459";"-70.7405"
"02052";"MA";"25";"Medfield";"42.1933";"-71.2993"
"02053";"MA";"25";"Medway";"42.1559";"-71.4181"
"02054";"MA";"25";"Millis";"42.1671";"-71.3706"
"02056";"MA";"25";"Norfolk";"42.1209";"-71.3231"
"02059";"MA";"25";"Marshfield";"42.1434";"-70.7705"
"02060";"MA";"25";"North Scituate";"42.22";"-70.79"
"02061";"MA";"25";"Norwell";"42.1693";"-70.8239"
"02062";"MA";"25";"Norwood";"42.1772";"-71.2043"
"02065";"MA";"25";"Marshfield";"42.0918";"-70.7061"
"02066";"MA";"25";"Scituate";"42.1992";"-70.7763"
"02067";"MA";"25";"Sharon";"42.1159";"-71.1805"
"02071";"MA";"25";"South Walpole";"42.1052";"-71.2726"
"02072";"MA";"25";"Stoughton";"42.1229";"-71.1092"
"02081";"MA";"25";"Walpole";"42.1471";"-71.2518"
"02090";"MA";"25";"ÙˆÙŠØ³ØªÙˆÙˆØ¯ØŒ Ù…Ø§Ø³Ø§ØªØ´ÙˆØ³ØªØ³";"42.2194";"-71.228"
"02093";"MA";"25";"Wrentham";"42.0484";"-71.3468"
"02101";"MA";"25";"Boston";"42.3586";"-71.0605"
"02102";"MA";"25";"Boston";"42.3586";"-71.0605"
"02103";"MA";"25";"Boston";"42.3586";"-71.0605"
"02104";"MA";"25";"Boston";"42.3586";"-71.0605"
"02105";"MA";"25";"Boston";"42.3586";"-71.0605"
"02106";"MA";"25";"Boston";"42.3586";"-71.0605"
"02107";"MA";"25";"Boston";"42.3586";"-71.0605"
"02108";"MA";"25";"Boston";"42.3572";"-71.0661"
"02109";"MA";"25";"Boston";"42.3619";"-71.055"
"02110";"MA";"25";"Boston";"42.3538";"-71.0565"
"02111";"MA";"25";"Boston";"42.3491";"-71.0602"
"02112";"MA";"25";"Boston";"42.3586";"-71.0605"
"02113";"MA";"25";"Boston";"42.3654";"-71.055"
"02114";"MA";"25";"Boston";"42.3644";"-71.0661"
"02115";"MA";"25";"Boston";"42.338";"-71.0929"
"02116";"MA";"25";"Boston";"42.3531";"-71.0765"
"02117";"MA";"25";"Boston";"42.3586";"-71.0605"
"02123";"MA";"25";"Boston";"42.3586";"-71.0605"
"02126";"MA";"25";"Mattapan";"42.2771";"-71.0914"
"02129";"MA";"25";"Charlestown";"42.3795";"-71.0646"
"02132";"MA";"25";"West Roxbury";"42.2798";"-71.1627"
"02133";"MA";"25";"Boston";"42.2547";"-71.1157"
"02137";"MA";"25";"Boston";"42.3586";"-71.0605"
"02138";"MA";"25";"Cambridge";"42.3803";"-71.1389"
"02139";"MA";"25";"Cambridge";"42.3648";"-71.1033"
"02142";"MA";"25";"Cambridge";"42.3636";"-71.0825"
"02143";"MA";"25";"Somerville";"42.3809";"-71.1003"
"02148";"MA";"25";"Malden";"42.4326";"-71.0557"
"02149";"MA";"25";"Everett";"42.4041";"-71.0557"
"02150";"MA";"25";"Chelsea";"42.4001";"-71.0319"
"02151";"MA";"25";"Revere";"42.415";"-71.0082"
"02152";"MA";"25";"Winthrop";"42.3748";"-70.9814"
"02153";"MA";"25";"Medford";"42.4184";"-71.1069"
"02155";"MA";"25";"Medford";"42.4275";"-71.1092"
"02156";"MA";"25";"Medford";"42.4293";"-71.1285"
"02163";"MA";"25";"Boston";"42.3664";"-71.1196"
"02169";"MA";"25";"Quincy";"42.2439";"-71.0082"
"02176";"MA";"25";"Melrose";"42.4573";"-71.0617"
"02177";"MA";"25";"Melrose";"42.4584";"-71.0668"
"02180";"MA";"25";"Stoneham";"42.4766";"-71.0914"
"02184";"MA";"25";"Braintree";"42.202";"-71.0141"
"02185";"MA";"25";"Braintree";"42.2101";"-70.9902"
"02186";"MA";"25";"Milton";"42.2333";"-71.0854"
"02188";"MA";"25";"Weymouth";"42.2072";"-70.9606"
"02189";"MA";"25";"East Weymouth";"42.2106";"-70.925"
"02190";"MA";"25";"South Weymouth";"42.1707";"-70.9428"
"02191";"MA";"25";"North Weymouth";"42.2451";"-70.9458"
"02196";"MA";"25";"Boston";"42.3586";"-71.0603"
"02199";"MA";"25";"Boston";"42.3474";"-71.0817"
"02201";"MA";"25";"Boston";"42.3582";"-71.0585"
"02202";"MA";"25";"Boston";"42.3586";"-71.0603"
"02203";"MA";"25";"Boston";"42.36";"-71.06"
"02204";"MA";"25";"Boston";"42.3586";"-71.0603"
"02205";"MA";"25";"Boston";"42.3376";"-71.0449"
"02206";"MA";"25";"Boston";"42.3586";"-71.0603"
"02208";"MA";"25";"Boston";"42.3586";"-71.0603"
"02209";"MA";"25";"Boston";"42.3586";"-71.0603"
"02210";"MA";"25";"Boston";"42.347";"-71.0409"
"02211";"MA";"25";"Boston";"42.3586";"-71.0603"
"02215";"MA";"25";"Boston";"42.3476";"-71.1003"
"02216";"MA";"25";"Boston";"42.3586";"-71.0603"
"02217";"MA";"25";"Boston";"42.3586";"-71.0603"
"02222";"MA";"25";"Boston";"42.3667";"-71.0624"
"02228";"MA";"25";"Boston";"42.3739";"-71.015"
"02238";"MA";"25";"Cambridge";"42.3669";"-71.1002"
"02239";"MA";"25";"Cambridge";"42.3669";"-71.1002"
"02241";"MA";"25";"Boston";"42.3586";"-71.0603"
"02266";"MA";"25";"Boston";"42.3586";"-71.0603"
"02269";"MA";"25";"Quincy";"42.25";"-71"
"02283";"MA";"25";"Boston";"42.3586";"-71.0603"
"02284";"MA";"25";"Boston";"42.3586";"-71.0603"
"02293";"MA";"25";"Boston";"42.3586";"-71.0603"
"02295";"MA";"25";"Boston";"42.3586";"-71.0603"
"02297";"MA";"25";"Boston";"42.3586";"-71.0603"
"02298";"MA";"25";"Boston";"42.34";"-71.05"
"02301";"MA";"25";"Brockton";"42.0726";"-71.0379"
"02302";"MA";"25";"Brockton";"42.0835";"-70.9903"
"02303";"MA";"25";"Brockton";"42.08";"-71.02"
"02304";"MA";"25";"Brockton";"42.0834";"-71.0188"
"02305";"MA";"25";"Brockton";"42.0834";"-71.0188"
"02322";"MA";"25";"Avon";"42.1261";"-71.0438"
"02324";"MA";"25";"Bridgewater";"41.9647";"-70.9666"
"02325";"MA";"25";"Bridgewater";"41.9903";"-70.9759"
"02330";"MA";"25";"Carver";"41.8587";"-70.7406"
"02331";"MA";"25";"Duxbury";"42.0414";"-70.6726"
"02332";"MA";"25";"Duxbury";"42.0533";"-70.7049"
"02333";"MA";"25";"East Bridgewater";"42.0372";"-70.9428"
"02334";"MA";"25";"Easton";"42.0275";"-71.1279"
"02337";"MA";"25";"East Bridgewater";"42.0154";"-70.9646"
"02338";"MA";"25";"Halifax";"41.9866";"-70.8715"
"02339";"MA";"25";"Hanover";"42.1162";"-70.8477"
"02340";"MA";"25";"Hanover";"42.1223";"-70.8564"
"02341";"MA";"25";"Hanson";"42.0631";"-70.8715"
"02343";"MA";"25";"Holbrook";"42.1448";"-71.0141"
"02346";"MA";"25";"Middleboro";"41.8834";"-70.8833"
"02347";"MA";"25";"Lakeville";"41.8306";"-70.9666"
"02348";"MA";"25";"Middleboro";"41.8934";"-70.9117"
"02349";"MA";"25";"Middleboro";"41.8934";"-70.9117"
"02350";"MA";"25";"Hanson";"42.017";"-70.8499"
"02351";"MA";"25";"Abington";"42.1176";"-70.9666"
"02355";"MA";"25";"Carver";"41.9272";"-70.7516"
"02359";"MA";"25";"Pembroke";"42.0698";"-70.8001"
"02360";"MA";"25";"Plymouth";"41.8805";"-70.6455"
"02361";"MA";"25";"Plymouth";"41.92";"-70.66"
"02362";"MA";"25";"Plymouth";"41.92";"-70.66"
"02364";"MA";"25";"Kingston";"41.9852";"-70.7525"
"02366";"MA";"25";"Carver";"41.8557";"-70.6544"
"02367";"MA";"25";"Plympton";"41.9552";"-70.8001"
"02368";"MA";"25";"Randolph";"42.1911";"-71.0617"
"02370";"MA";"25";"Rockland";"42.1285";"-70.919"
"02375";"MA";"25";"South Easton";"42.0042";"-71.0854"
"02379";"MA";"25";"West Bridgewater";"42.0303";"-71.0141"
"02382";"MA";"25";"Whitman";"42.0791";"-70.9368"
"02420";"MA";"25";"Lexington";"42.4609";"-71.2221"
"02421";"MA";"25";"Lexington";"42.4327";"-71.2518"
"02445";"MA";"25";"Brookline";"42.3328";"-71.1389"
"02446";"MA";"25";"Brookline";"42.3422";"-71.1241"
"02447";"MA";"25";"Brookline";"42.3336";"-71.1237"
"02451";"MA";"25";"Waltham";"42.3947";"-71.2518"
"02452";"MA";"25";"Waltham";"42.3944";"-71.2221"
"02453";"MA";"25";"Waltham";"42.3624";"-71.2577"
"02454";"MA";"25";"Waltham";"42.3767";"-71.2363"
"02458";"MA";"25";"Newton";"42.3504";"-71.1864"
"02460";"MA";"25";"Newtonville";"42.3563";"-71.2072"
"02461";"MA";"25";"Newton Highlands";"42.323";"-71.2072"
"02462";"MA";"25";"Newton Lower Falls";"42.3306";"-71.2592"
"02464";"MA";"25";"Newton Upper Falls";"42.3122";"-71.2206"
"02465";"MA";"25";"West Newton";"42.3498";"-71.2251"
"02466";"MA";"25";"Auburndale";"42.3443";"-71.2488"
"02467";"MA";"25";"Chestnut Hill";"42.3178";"-71.1627"
"02468";"MA";"25";"Waban";"42.327";"-71.231"
"02471";"MA";"25";"Watertown";"42.3708";"-71.1833"
"02475";"MA";"25";"Arlington";"42.4288";"-71.1494"
"02476";"MA";"25";"Arlington";"42.4149";"-71.1746"
"02478";"MA";"25";"Belmont";"42.3959";"-71.1746"
"02479";"MA";"25";"Belmont";"42.4202";"-71.2019"
"02481";"MA";"25";"Wellesley Hills";"42.3074";"-71.2696"
"02482";"MA";"25";"Wellesley";"42.2905";"-71.2963"
"02492";"MA";"25";"Needham";"42.2748";"-71.2458"
"02493";"MA";"25";"Weston";"42.3647";"-71.2993"
"02494";"MA";"25";"Needham Heights";"42.3014";"-71.234"
"02495";"MA";"25";"Newton";"42.3367";"-71.2094"
"02532";"MA";"25";"Buzzards Bay";"41.7263";"-70.586"
"02537";"MA";"25";"East Sandwich";"41.7396";"-70.4432"
"02538";"MA";"25";"East Wareham";"41.7809";"-70.6514"
"02539";"MA";"25";"Edgartown";"41.3714";"-70.5384"
"02540";"MA";"25";"Falmouth";"41.5575";"-70.6098"
"02541";"MA";"25";"Falmouth";"41.5516";"-70.6156"
"02542";"MA";"25";"Buzzards Bay";"41.6645";"-70.5622"
"02543";"MA";"25";"Woods Hole";"41.502";"-70.7198"
"02552";"MA";"25";"Chilmark";"41.3648";"-70.7515"
"02553";"MA";"25";"Monument Beach";"41.7141";"-70.6224"
"02554";"MA";"25";"Nantucket";"41.2708";"-70.0265"
"02556";"MA";"25";"North Falmouth";"41.6423";"-70.6276"
"02557";"MA";"25";"Oak Bluffs";"41.4532";"-70.5577"
"02558";"MA";"25";"Onset";"41.7436";"-70.6611"
"02559";"MA";"25";"Pocasset";"41.6958";"-70.6038"
"02561";"MA";"25";"Sagamore";"41.7713";"-70.5317"
"02562";"MA";"25";"Sagamore Beach";"41.7888";"-70.5324"
"02563";"MA";"25";"Sandwich";"41.7325";"-70.4848"
"02568";"MA";"25";"Vineyard Haven";"41.4191";"-70.6455"
"02571";"MA";"25";"Wareham";"41.7663";"-70.7049"
"02575";"MA";"25";"West Tisbury";"41.3896";"-70.6841"
"02576";"MA";"25";"West Wareham";"41.7899";"-70.7585"
"02584";"MA";"25";"Nantucket";"41.28";"-70.1"
"02601";"MA";"25";"Hyannis";"41.6567";"-70.3004"
"02630";"MA";"25";"Barnstable";"41.6988";"-70.2944"
"02631";"MA";"25";"Brewster";"41.7483";"-70.0622"
"02632";"MA";"25";"Centerville";"41.6652";"-70.348"
"02633";"MA";"25";"Chatham";"41.6742";"-69.9967"
"02634";"MA";"25";"Barnstable";"41.6487";"-70.3486"
"02635";"MA";"25";"Cotuit";"41.6282";"-70.4372"
"02636";"MA";"25";"Centerville";"41.6376";"-70.3318"
"02638";"MA";"25";"Dennis";"41.7372";"-70.1873"
"02639";"MA";"25";"Dennis Port";"41.6616";"-70.1396"
"02642";"MA";"25";"Eastham";"41.8501";"-69.9908"
"02644";"MA";"25";"Forestdale";"41.7138";"-70.5146"
"02645";"MA";"25";"Harwich";"41.71";"-70.0622"
"02646";"MA";"25";"Harwich Port";"41.6661";"-70.0712"
"02648";"MA";"25";"Marstons Mills";"41.6778";"-70.4194"
"02649";"MA";"25";"Mashpee";"41.6136";"-70.4908"
"02650";"MA";"25";"North Chatham";"41.7031";"-69.958"
"02651";"MA";"25";"North Eastham";"41.8477";"-70.0042"
"02653";"MA";"25";"Orleans";"41.7737";"-69.9908"
"02655";"MA";"25";"Osterville";"41.639";"-70.3896"
"02657";"MA";"25";"Provincetown";"42.0604";"-70.2051"
"02659";"MA";"25";"South Chatham";"41.6785";"-70.0205"
"02660";"MA";"25";"South Dennis";"41.7021";"-70.1515"
"02666";"MA";"25";"Truro";"41.9981";"-70.0444"
"02667";"MA";"25";"Wellfleet";"41.9499";"-70.0146"
"02668";"MA";"25";"West Barnstable";"41.7078";"-70.3718"
"02669";"MA";"25";"West Chatham";"41.6713";"-69.9937"
"02670";"MA";"25";"West Dennis";"41.6584";"-70.1753"
"02671";"MA";"25";"West Harwich";"41.664";"-70.1128"
"02673";"MA";"25";"West Yarmouth";"41.6616";"-70.2468"
"02675";"MA";"25";"Yarmouth Port";"41.7074";"-70.2349"
"02702";"MA";"25";"Assonet";"41.7893";"-71.0617"
"02714";"MA";"25";"Dartmouth";"41.64";"-70.98"
"02715";"MA";"25";"Dighton";"41.8055";"-71.1567"
"02717";"MA";"25";"East Freetown";"41.7538";"-70.9666"
"02718";"MA";"25";"East Taunton";"41.8579";"-71.0141"
"02719";"MA";"25";"Fairhaven";"41.6376";"-70.8774"
"02720";"MA";"25";"Fall River";"41.7263";"-71.1151"
"02721";"MA";"25";"Fall River";"41.6747";"-71.1508"
"02722";"MA";"25";"Fall River";"41.7";"-71.16"
"02723";"MA";"25";"Fall River";"41.6899";"-71.127"
"02724";"MA";"25";"Fall River";"41.6883";"-71.1746"
"02725";"MA";"25";"Somerset";"41.7096";"-71.1864"
"02726";"MA";"25";"Somerset";"41.7592";"-71.1389"
"02738";"MA";"25";"Marion";"41.7077";"-70.7823"
"02739";"MA";"25";"Mattapoisett";"41.6716";"-70.8239"
"02740";"MA";"25";"New Bedford";"41.6382";"-70.9368"
"02741";"MA";"25";"New Bedford";"41.6363";"-70.9347"
"02742";"MA";"25";"New Bedford";"41.6363";"-70.9347"
"02743";"MA";"25";"Acushnet";"41.7224";"-70.8952"
"02744";"MA";"25";"New Bedford";"41.6071";"-70.9101"
"02745";"MA";"25";"New Bedford";"41.6921";"-70.9428"
"02746";"MA";"25";"New Bedford";"41.6603";"-70.9398"
"02747";"MA";"25";"North Dartmouth";"41.6466";"-71.0141"
"02762";"MA";"25";"Plainville";"42.0101";"-71.3468"
"02764";"MA";"25";"North Dighton";"41.863";"-71.1567"
"02766";"MA";"25";"Norton";"41.9705";"-71.1686"
"02767";"MA";"25";"Raynham";"41.9427";"-71.0617"
"02768";"MA";"25";"Raynham Center";"41.92";"-71.05"
"02769";"MA";"25";"Rehoboth";"41.8331";"-71.2637"
"02770";"MA";"25";"Rochester";"41.7601";"-70.8358"
"02771";"MA";"25";"Seekonk";"41.8335";"-71.3231"
"02777";"MA";"25";"Swansea";"41.7559";"-71.2043"
"02779";"MA";"25";"Berkley";"41.8317";"-71.0854"
"02780";"MA";"25";"Taunton";"41.9125";"-71.1092"
"02790";"MA";"25";"Westport";"41.6086";"-71.0735"
"02801";"RI";"44";"Adamsville";"41.5544";"-71.1314"
"02804";"RI";"44";"Ashaway";"41.4394";"-71.7682"
"02806";"RI";"44";"Barrington";"41.7374";"-71.3231"
"02808";"RI";"44";"Bradford";"41.4026";"-71.7504"
"02809";"RI";"44";"Bristol";"41.6909";"-71.2755"
"02812";"RI";"44";"Carolina";"41.4781";"-71.6495"
"02813";"RI";"44";"Charlestown";"41.3909";"-71.6792"
"02814";"RI";"44";"Chepachet";"41.9043";"-71.6911"
"02815";"RI";"44";"Clayville";"41.7792";"-71.6614"
"02816";"RI";"44";"Coventry";"41.6962";"-71.5961"
"02817";"RI";"44";"West Greenwich";"41.6347";"-71.6911"
"02818";"RI";"44";"East Greenwich";"41.6496";"-71.4893"
"02823";"RI";"44";"Cranston";"41.7345";"-71.5488"
"02825";"RI";"44";"Foster";"41.7967";"-71.7385"
"02827";"RI";"44";"Greene";"41.6927";"-71.7504"
"02828";"RI";"44";"Greenville";"41.8789";"-71.5665"
"02830";"RI";"44";"Harrisville";"42.0001";"-71.6317"
"02831";"RI";"44";"Hope";"41.7463";"-71.5783"
"02832";"RI";"44";"Hope Valley";"41.5149";"-71.7267"
"02833";"RI";"44";"Hopkinton";"41.484";"-71.7741"
"02835";"RI";"44";"Jamestown";"41.5198";"-71.3765"
"02836";"RI";"44";"Kenyon";"41.4485";"-71.6206"
"02837";"RI";"44";"Little Compton";"41.509";"-71.1686"
"02838";"RI";"44";"Manville";"41.9668";"-71.4745"
"02839";"RI";"44";"Mapleville";"41.9387";"-71.6377"
"02840";"RI";"44";"Newport";"41.4789";"-71.3052"
"02842";"RI";"44";"Middletown";"41.5174";"-71.2755"
"02852";"RI";"44";"North Kingstown";"41.6071";"-71.4656"
"02854";"RI";"44";"North Kingstown";"41.55";"-71.47"
"02857";"RI";"44";"North Scituate";"41.8196";"-71.6436"
"02858";"RI";"44";"Oakland";"41.9627";"-71.6451"
"02859";"RI";"44";"Pascoag";"41.9621";"-71.7504"
"02860";"RI";"44";"Pawtucket";"41.8685";"-71.3884"
"02861";"RI";"44";"Pawtucket";"41.8817";"-71.3527"
"02862";"RI";"44";"Pawtucket";"41.8787";"-71.3832"
"02863";"RI";"44";"Central Falls";"41.8906";"-71.3913"
"02864";"RI";"44";"Cumberland";"41.9722";"-71.4062"
"02865";"RI";"44";"Lincoln";"41.911";"-71.4418"
"02871";"RI";"44";"Portsmouth";"41.5906";"-71.2518"
"02874";"RI";"44";"Saunderstown";"41.5145";"-71.4893"
"02875";"RI";"44";"Shannock";"41.4548";"-71.6406"
"02876";"RI";"44";"Slatersville";"42.0006";"-71.5731"
"02877";"RI";"44";"Slocum";"41.5298";"-71.5179"
"02878";"RI";"44";"Tiverton";"41.6247";"-71.1686"
"02880";"RI";"44";"Wakefield";"41.4374";"-71.5016"
"02881";"RI";"44";"Kingston";"41.4759";"-71.519"
"02885";"RI";"44";"Warren";"41.7283";"-71.2548"
"02886";"RI";"44";"Warwick";"41.7035";"-71.4656"
"02887";"RI";"44";"Warwick";"41.6918";"-71.3795"
"02888";"RI";"44";"Warwick";"41.7475";"-71.4121"
"02889";"RI";"44";"Warwick";"41.707";"-71.4003"
"02891";"RI";"44";"Westerly";"41.3522";"-71.7978"
"02892";"RI";"44";"West Kingston";"41.4954";"-71.608"
"02893";"RI";"44";"West Warwick";"41.6883";"-71.519"
"02894";"RI";"44";"Wood River Junction";"41.4472";"-71.697"
"02895";"RI";"44";"Woonsocket";"41.9996";"-71.513"
"02896";"RI";"44";"North Smithfield";"41.9691";"-71.5605"
"02898";"RI";"44";"Wyoming";"41.5072";"-71.6792"
"02901";"RI";"44";"Providence";"41.8238";"-71.4133"
"02902";"RI";"44";"Providence";"41.8031";"-71.5023"
"02903";"RI";"44";"Providence";"41.8167";"-71.4092"
"02904";"RI";"44";"Providence";"41.8668";"-71.4359"
"02905";"RI";"44";"Providence";"41.7878";"-71.3943"
"02906";"RI";"44";"Providence";"41.8493";"-71.3884"
"02907";"RI";"44";"Providence";"41.8005";"-71.427"
"02908";"RI";"44";"Providence";"41.838";"-71.4359"
"02909";"RI";"44";"Providence";"41.8189";"-71.4507"
"02910";"RI";"44";"Cranston";"41.7803";"-71.4359"
"02911";"RI";"44";"North Providence";"41.8536";"-71.4715"
"02912";"RI";"44";"Providence";"41.8258";"-71.4025"
"02914";"RI";"44";"East Providence";"41.8165";"-71.3646"
"02915";"RI";"44";"Riverside";"41.7799";"-71.3468"
"02916";"RI";"44";"Rumford";"41.8433";"-71.3527"
"02917";"RI";"44";"Smithfield";"41.9037";"-71.513"
"02919";"RI";"44";"Providence";"41.8268";"-71.513"
"02920";"RI";"44";"Cranston";"41.7612";"-71.4656"
"02921";"RI";"44";"Cranston";"41.7691";"-71.513"
"02940";"RI";"44";"Providence";"41.8238";"-71.4133"
"03031";"NH";"33";"Amherst";"42.8708";"-71.608"
"03032";"NH";"33";"Auburn";"42.9892";"-71.3587"
"03033";"NH";"33";"Brookline";"42.7504";"-71.6792"
"03034";"NH";"33";"Candia";"43.0563";"-71.3112"
"03036";"NH";"33";"Chester";"42.9732";"-71.2637"
"03037";"NH";"33";"Deerfield";"43.1233";"-71.2637"
"03038";"NH";"33";"Derry";"42.8979";"-71.2637"
"03042";"NH";"33";"Epping";"43.0461";"-71.0854"
"03043";"NH";"33";"Francestown";"42.9927";"-71.8334"
"03044";"NH";"33";"Fremont";"42.9865";"-71.1211"
"03045";"NH";"33";"Goffstown";"43.021";"-71.5487"
"03046";"NH";"33";"Dunbarton";"43.0966";"-71.608"
"03047";"NH";"33";"Greenfield";"42.9476";"-71.8453"
"03048";"NH";"33";"Greenville";"42.7508";"-71.7385"
"03049";"NH";"33";"Hollis";"42.7272";"-71.5961"
"03051";"NH";"33";"Hudson";"42.7711";"-71.4062"
"03052";"NH";"33";"Litchfield";"42.8471";"-71.4656"
"03053";"NH";"33";"Londonderry";"42.8843";"-71.4062"
"03054";"NH";"33";"East Merrimack";"42.855";"-71.513"
"03055";"NH";"33";"Milford";"42.8185";"-71.6911"
"03057";"NH";"33";"Mont Vernon";"42.9054";"-71.7029"
"03060";"NH";"33";"Nashua";"42.747";"-71.4596"
"03061";"NH";"33";"Nashua";"42.76";"-71.46"
"03062";"NH";"33";"Nashua";"42.7189";"-71.4893"
"03063";"NH";"33";"Nashua";"42.7796";"-71.513"
"03064";"NH";"33";"Nashua";"42.7773";"-71.4715"
"03070";"NH";"33";"New Boston";"42.9694";"-71.6911"
"03071";"NH";"33";"New Ipswich";"42.7362";"-71.8809"
"03076";"NH";"33";"Pelham";"42.7288";"-71.3231"
